district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Pune,P52100048331,VTP BELLISSIMO PHASE 3,MAGNITE DEVELOPERS PRIVATE LIMITED,411057,,New Project,03/31/2027,,,Residential,1297.56,0.0,17177.22,01/02/2024,,,208.0,0.0,0.0,1.0,3.0,26.0,1.0,10.0,15.0,0.0,0.0,0.0
Pune,P52100048214,Nirmiti Adisha,Nirmiti Lifestyle,411005,,New Project,12/31/2026,,,Residential,702.12,0.0,1226.25,09/29/2023,,,7.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0
Pune,P52100051914,GANESH SIDDHI C1 C2,GANESHCONSTRUCTION,412114,,New Project,03/31/2025,,,Residential,2190.49,0.0,2221.94,07/10/2023,,,40.0,0.0,0.0,1.0,0.0,6.0,1.0,10.0,1.0,0.0,0.0,0.0
Pune,P52100047710,Krushna Kunj,MNM Developers,410501,,New Project,12/31/2025,,,Residential,2200.0,0.0,1418.36,04/17/2023,,,16.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0
Pune,P52100048004,The Statement by Legacy,M/s White Properties,411017,,New Project,03/01/2027,,,Residential,5500.0,550.29,5361.3,11/24/2023,,,145.0,2.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100048338,Joyville Hadapsar Sky-Luxe,Joyville Shapoorji Housing Private Limited,412307,"('18.481926523198435','73.967653133868420')",New Project,12/31/2026,,,Residential,2743.11,462.91,22822.14,10/20/2023,2.0,,168.0,114.0,2.0,2.0,4.0,40.0,2.0,0.0,168.0,0.0,0.0,0.0
Pune,P52100047903,Siddhesh Shreeram,Siddhesh Developers,411052,"('18.492329108325855','73.827389522090140')",New Project,08/31/2025,,,Residential,488.2,0.0,1102.11,11/25/2023,,,19.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100048377,Joyville Hadapsar Annexe Phase 20,Joyville Shapoorji Housing Private Limited,412307,"('18.482642443921232','73.966222822228990')",New Project,12/31/2026,,,Residential,1314.91,270.0,12335.97,10/20/2023,2.0,,126.0,31.0,1.0,1.0,0.0,22.0,1.0,0.0,126.0,0.0,0.0,0.0
Pune,P52100049415,ABHANG,SUREKHA VISHNU KUMBHAR,413102,,New Project,10/25/2025,,,Residential,277.2,0.0,592.45,11/05/2023,,,10.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100047688,Daffodil Heights,Mahendra Baliram Sawant,411011,,New Project,12/31/2024,,,Residential,600.0,0.0,1034.38,08/10/2023,,,19.0,7.0,0.0,1.0,0.0,5.0,0.0,30.0,11.0,0.0,0.0,0.0
Pune,P52100050058,MAJESTIC PRIDE,ANWAR MAHMOO SHAIKH,411048,,New Project,10/31/2024,,,Residential,1750.71,0.0,2414.94,11/21/2023,,,20.0,0.0,0.0,2.0,0.0,9.0,0.0,165.0,0.0,0.0,0.0,0.0
Pune,P52100048895,GINI VIBRANCE,Gini Citicorp Realty LLP,412101,"('18.655459800000000','73.721271199999990')",New Project,12/31/2026,,,Residential,2665.21,0.0,13630.47,12/09/2023,11.0,,180.0,59.0,0.0,1.0,2.0,23.0,1.0,0.0,66.0,0.0,0.0,0.0
Pune,P52100047587,Kharadi Pune Phase I - Tower 1 to 4,Macrotech Developers Limited,412207,,New Project,10/31/2026,,,Residential,16659.04,1277.2,14996.0,12/08/2023,,1.0,603.0,467.0,0.0,4.0,0.0,96.0,4.0,0.0,645.0,0.0,0.0,0.0
Pune,P52100048326,Kharadi Pune Phase I -Tower 5,Macrotech Developers Limited,412207,,New Project,05/31/2027,,,Residential,4164.76,319.0,1271.58,11/23/2023,,,170.0,120.0,0.0,1.0,0.0,24.0,1.0,0.0,181.0,0.0,0.0,0.0
Pune,P52100048351,MADHUKUNJ,NAKSHATRA CREATIONS,410506,"('18.722415322915992','73.672339806993100')",New Project,12/31/2024,,,Residential,474.0,0.0,1289.18,01/12/2024,,,23.0,20.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100048815,Aditi Park II,AKRUTI BUILDCON,413102,"('18.163914000000000','74.581777000000000')",New Project,02/01/2026,,,Residential,1533.49,0.0,3434.46,01/05/2024,,,48.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100048218,ANUGANGA CLASSIC,BENKAR BUILDERS,411041,,New Project,12/31/2025,,,Residential,504.0,0.0,822.79,10/10/2023,,,15.0,1.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0
Pune,P52100048174,Pardeshi-Darawade Height,Vishal Shankar Pardeshi,411046,,New Project,12/31/2024,,,Residential,668.0,0.0,844.84,01/11/2024,,,28.0,3.0,0.0,1.0,0.0,7.0,0.0,34.0,14.0,0.0,0.0,0.0
Pune,P52100048353,Puraniks Abitante Fiore Phase 2C,Puranik Buildcon Private Limited,411021,,New Project,12/31/2027,,,Residential,2440.0,245.0,13493.85,12/18/2023,2.0,,224.0,141.0,0.0,1.0,2.0,22.0,1.0,231.0,1.0,0.0,0.0,0.0
Pune,P52100048584,Ratan Vihar,VAIBHAV BUILDERS & DEVLOPERS,411021,"('18.510861079761227','73.775930421209700')",New Project,03/01/2024,,,Residential,540.0,0.0,511.5,11/06/2023,,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,25.0,6.0,0.0,0.0,0.0
Pune,P52100048932,SADANAND RESIDENCY,SEEMA PRADEEP MORE,410505,,New Project,10/31/2024,,,Residential,487.14,0.0,952.85,01/10/2024,,,17.0,14.0,1.0,1.0,1.0,5.0,1.0,21.0,1.0,0.0,0.0,0.0
Pune,P52100047944,Genbaji Township,Genbaji Developers,413133,,New Project,03/31/2025,,,Residential,1014.11,0.0,3934.5,11/19/2022,,,42.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0
Pune,P52100048316,DURGA VIHAR,Satkar Reality,411043,,New Project,10/28/2025,,,Residential,501.0,0.0,1312.55,10/19/2023,,,12.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
Pune,P52100047800,27 Avenue,Eight Elements Realty LLP,411035,,New Project,12/31/2024,,,Residential,513.0,0.0,895.17,12/29/2023,,,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100050030,ENLIVEN HOME B WING PHASE 2,SIDDHIVINAYAK PROPERTIES,412207,"('18.589157938199744','74.002925522090150')",New Project,12/31/2024,,,Residential,4000.0,400.0,5061.74,01/13/2024,,,47.0,0.0,0.0,1.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0
Pune,P52100051312,Madni Maskan,Pride Builders and Developers,411002,,New Project,12/31/2025,,,Residential,454.0,0.0,706.86,05/05/2023,,,25.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0
Pune,P52100048939,KAKA CLASSIC,VIDYA BUILDCON,411017,,New Project,12/31/2023,,,Residential,504.81,0.0,423.81,12/02/2023,,,20.0,6.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
Pune,P52100047755,SAI GAJANAN RESIDENCY,PRAVIN SHANTARAM WALKE,411015,"('18.621913233725206','73.866812254847720')",New Project,12/31/2023,,,Residential,363.81,0.0,425.19,02/23/2023,,,10.0,0.0,0.0,1.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,0.0
Pune,P52100049617,Royal Paradise,ROYAL PROPERTIES,411058,,New Project,06/30/2025,,,Residential,2000.0,0.0,3012.12,01/13/2024,,,59.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
Pune,P52100047656,Mahindra Citadel Phase 1,Mahindra Lifespace Developers limited,411018,"('18.616831500490300','73.813345749485800')",New Project,06/30/2028,,,Residential,6950.39,0.0,2721.93,10/16/2023,,,448.0,347.0,0.0,0.0,24.0,92.0,4.0,0.0,4.0,0.0,0.0,0.0
Pune,P52100048678,KRISHNA KUNJ,BACE INDIA DEVELOPERS,411048,"('18.440068000000000','73.862520000000000')",New Project,11/01/2026,,,Residential,1000.0,0.0,884.16,11/30/2023,,,18.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100048595,GT PRIDE,G T ASSOCIATES,412101,,New Project,05/30/2025,,11/30/2025,Residential,2000.0,0.0,1935.25,11/03/2023,,,31.0,10.0,2.0,2.0,0.0,8.0,0.0,0.0,28.0,0.0,0.0,0.0
Pune,P52100050004,MEMORIES 90 - PHASE IV,M/s NAMO DEVELOPERS,411060,"('18.475146200000000','73.916324600000000')",New Project,12/31/2027,,,Residential,5612.94,2432.61,3434.55,02/24/2023,4.0,,36.0,0.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100048303,JARE ROYAL HOME,SACHIN VASANT JARE,411016,,New Project,12/31/2024,,,Residential,414.4,0.0,455.84,12/19/2022,,,14.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100047999,Legacy Kairos A and B Building,Legacy Lifespaces LLP,411017,,New Project,03/30/2027,,,Residential,1479.53,1677.09,27918.47,01/12/2024,,,264.0,83.0,2.0,2.0,2.0,44.0,0.0,0.0,319.0,0.0,0.0,0.0
Pune,P52100047835,ANP ULTIMUS,SWADIK TRADE PRIVATE LIMITED,411057,"('18.593285142160360','73.755259799205800')",New Project,06/30/2027,,,Residential,16827.27,1925.42,51758.0,12/22/2023,1.0,,766.0,230.0,6.0,6.0,12.0,108.0,0.0,0.0,24.0,0.0,0.0,0.0
Pune,P52100048421,Ved Tanish Phase I,Bandal Jarande Ventures,411060,,New Project,04/25/2026,,,Residential,1000.0,0.0,1072.0,07/28/2023,,,18.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100047901,Legacy Kairos C and D Building,Legacy Lifespaces LLP,411017,,New Project,03/30/2028,,,Residential,1479.53,1677.09,12502.73,01/12/2024,,,264.0,9.0,4.0,2.0,0.0,24.0,0.0,0.0,319.0,0.0,0.0,0.0
Pune,P52100048631,VATSLAXMAN,ROHIT SANDESH ARGADE,410507,"('18.731622000000000','73.667716000000000')",New Project,12/31/2024,,,Residential,318.7,0.0,560.52,01/04/2024,,,12.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100048642,MORYA APARTMENT,SMITA RAMESH SHAH,411046,"('18.451746600000000','73.867891800000000')",New Project,12/31/2024,,,Residential,449.6,0.0,916.77,11/28/2023,,,18.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100048262,KOHINOOR ARTIZE WING B,SHIVAYOGI KASHINATH CHIKHALE,411028,"('18.508934000000000','73.925910199999990')",New Project,12/31/2026,,,Residential,3999.76,329.05,6325.82,12/14/2023,,,94.0,20.0,0.0,1.0,1.0,12.0,1.0,114.0,113.0,0.0,0.0,0.0
Pune,P52100049478,RIVER VIEW RESIDENCE,BHUSHAN BHARAT DHAVAN,413102,,New Project,12/31/2024,,,Residential,247.66,0.0,543.58,10/20/2023,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0
Pune,P52100049758,SADASHIV NIWAS,ARYAWARDHAN ASSOCIATES,411002,,New Project,12/31/2026,,,Residential,243.3,0.0,1376.7,01/06/2024,,,36.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,37.0,0.0,0.0,0.0
Pune,P52100048725,VRUNDAWAN PARK C BUILDING,vedant developers,413102,,New Project,12/31/2025,,,Residential,4645.2,800.91,5106.6,11/23/2023,,,70.0,0.0,0.0,1.0,0.0,7.0,0.0,50.0,0.0,0.0,0.0,0.0
Pune,P52100048688,Audumbar Parvati by Gaurav Developers,GAURAV DEVELOPERS,411033,,New Project,11/04/2023,,11/03/2024,Residential,400.0,0.0,440.0,12/15/2023,,,8.0,3.0,0.0,1.0,0.0,4.0,1.0,35.0,8.0,0.0,0.0,0.0
Pune,P52100048589,Kohinoor Westview Reserve,M/s Goldway Realty,411033,,New Project,12/31/2028,,,Residential,17213.99,3035.51,50383.26,09/29/2023,,,782.0,395.0,0.0,5.0,0.0,101.0,5.0,85.0,615.0,0.0,0.0,0.0
Pune,P52100048342,The Urbana,Intercontinental Infrastructure Limited,410501,,New Project,03/31/2026,,,Residential,6475.0,650.0,4110.86,10/20/2023,,,86.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,43.0,0.0,0.0,0.0
Pune,P52100047958,Lotus Court Phase -II,KRISHNA CONSTRUCTIONS,411014,,New Project,12/31/2024,,,Residential,1613.3,0.0,2074.92,10/31/2023,,,16.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100048606,Divine Garden Phase 1,SHRIRAM ASSOCIATES,411047,,New Project,12/31/2026,,,Residential,6290.0,0.0,31180.89,01/04/2024,,,296.0,21.0,6.0,3.0,0.0,33.0,0.0,0.0,326.0,0.0,0.0,0.0
Pune,P52100048964,Laxmishwar Niwas,ARFA REALTIES,411011,,New Project,07/31/2024,,,Residential,154.7,0.0,851.97,01/09/2023,,,21.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100052664,TEJ NAVYA,TEJRAJ PROFILE BUILDERS LLP,411038,"('18.520430300000000','73.856743700000000')",New Project,12/24/2025,,,Residential,986.53,0.0,2205.72,09/08/2023,,,21.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0
Pune,P52100049634,AMOGH,AMOGH DEVELOPERS,411058,,New Project,12/31/2025,,,Residential,981.68,0.0,982.17,12/23/2023,,,16.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
Pune,P52100049316,Sai Dreams Phase II,S S D DEVELOPERS,411027,,New Project,12/31/2024,,,Residential,2307.0,0.0,4050.0,01/05/2024,,,47.0,25.0,0.0,2.0,0.0,16.0,2.0,23.0,2.0,0.0,0.0,0.0
