district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800001334,Parinee Essence,Parinee Contour Construction Private Limited,400067,"('19.205434196297396','72.823909677315440')",On-Going Project,12/31/2019,12/30/2020,06/30/2022,Residential,5791.5,1106.49,13304.0,09/29/2023,,3.0,289.0,270.0,0.0,1.0,0.0,23.0,1.0,4.0,102.0,0.0,0.0,0.0
Mumbai Suburban,P51800001651,NEUMEC VINAYAK,Neumec Venture,400057,"('19.107274000000000','72.848461000000000')",On-Going Project,03/31/2019,03/31/2019,09/30/2020,Residential,370.0,0.0,340.86,11/22/2023,,,21.0,6.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800001902,Vaidya Cottage CHS Ltd,Shamik Enterprises Pvt Ltd.,400057,"('19.098548000000000','72.849050000000000')",On-Going Project,06/30/2019,06/29/2020,10/30/2021,Residential,959.8,0.0,2589.58,04/10/2022,,1.0,28.0,25.0,0.0,1.0,0.0,11.0,1.0,0.0,43.0,0.0,0.0,0.0
Mumbai Suburban,P51800003121,UNIVERSAL PARADISE A AND B,PAGARANI UNIVERSAL INFRASTRUCTURE PVT LTD,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2016,12/31/2018,,Residential,5355.1,0.0,3473.08,03/02/2021,1.0,,44.0,44.0,0.0,1.0,0.0,11.0,1.0,36.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800008254,BALDEVSINGH THAKUR SRA COOP HSG SOC LTD,KRISHNA NARSINGRAO PIMPLE,400077,"('19.079351400000000','72.901466100000000')",New Project,08/15/2023,,08/14/2024,Residential,1406.0,0.0,2151.08,10/31/2023,,,92.0,22.0,0.0,1.0,0.0,29.0,2.0,26.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800005361,Transcon Triumph Tower 1,Transcon Developers Pvt. Ltd.,400053,"('19.137530000000000','72.833927000000000')",On-Going Project,12/31/2019,12/30/2022,,Residential,1283.78,0.0,21891.79,05/31/2023,6.0,6.0,210.0,209.0,1.0,1.0,4.0,32.0,0.0,0.0,411.0,0.0,0.0,0.0
Mumbai Suburban,P51800006489,CHANDRA DARSHAN ARADHYA,KALPSUTRA HOMES LLP,400058,"('19.122734600000001','72.830201299999999')",New Project,12/30/2024,,,Residential,929.7,0.0,1456.3,09/27/2021,,,26.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800001350,Besant Arti CHS Ltd,Shamik Enterprises Pvt Ltd.,400054,"('19.084416000000000','72.839975000000000')",On-Going Project,06/30/2019,06/30/2019,12/29/2020,Residential,939.7,0.0,2536.85,07/05/2021,1.0,,8.0,8.0,0.0,1.0,0.0,10.0,1.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800001564,Virmati Villa CHS Ltd,Shamik Enterprises Pvt Ltd.,400103,"('19.245015200000001','72.845409200000006')",On-Going Project,06/30/2019,06/30/2019,12/29/2020,Residential,423.9,0.0,1139.01,06/21/2019,,,14.0,14.0,0.0,1.0,0.0,15.0,1.0,3.0,14.0,0.0,0.0,0.0
Mumbai Suburban,P51800001664,Medinee CHS Ltd,Shamik Enterprises Pvt Ltd.,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,03/31/2018,12/31/2017,09/30/2018,Residential,580.0,0.0,1583.79,04/02/2019,,,19.0,18.0,0.0,1.0,0.0,8.0,1.0,10.0,13.0,0.0,0.0,0.0
Mumbai Suburban,P51800005303,Sai Deep,Shree Developers,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,07/31/2018,07/31/2018,,Residential,1052.8,0.0,1858.12,08/10/2017,1.0,,30.0,26.0,0.0,2.0,0.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0
Mumbai Suburban,P51800001624,Niramaya CHS Ltd,Shamik Enterprises Pvt Ltd.,400057,"('19.093692000000000','72.848347000000000')",On-Going Project,06/30/2018,06/30/2018,06/30/2019,Residential,815.5,0.0,2197.95,05/28/2021,,,28.0,27.0,0.0,1.0,0.0,11.0,1.0,6.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800011401,Pant Nagar Shankar Sadan CHS Ltd,K. Nakrani Associates,400075,"('19.079916399999998','72.917435800000007')",On-Going Project,08/31/2019,08/31/2019,,Residential,812.16,0.0,4982.47,11/08/2020,2.0,,,,0.0,1.0,0.0,15.0,1.0,0.0,54.0,0.0,0.0,0.0
Mumbai Suburban,P51800004899,Redevelopment of JUHU ANKUR CHS LTD,KDI HOLDINGS PVT. LTD.,400049,"('19.115593904141850','72.833586130688450')",On-Going Project,12/31/2022,12/30/2023,,Residential,1402.28,0.0,5677.66,05/20/2021,2.0,2.0,43.0,29.0,1.0,1.0,0.0,16.0,1.0,5.0,104.0,0.0,0.0,0.0
Mumbai Suburban,P51800008691,ARIANA RESIDENCY,J V REALTY AND DEVELOPERS,400066,"('19.224492400000000','72.866217300000020')",On-Going Project,12/31/2020,06/30/2021,12/30/2022,Residential,2223.94,0.0,14494.0,10/27/2023,6.0,2.0,335.0,281.0,0.0,3.0,3.0,72.0,3.0,0.0,53.0,0.0,0.0,0.0
Mumbai Suburban,P51800001300,SUNVISION SPLENDOUR,SVK PROJECTS LLP,400056,"('19.104497299999998','72.839501100000007')",On-Going Project,10/31/2018,02/28/2019,,Residential,668.9,0.0,620.88,01/31/2019,,30.0,23.0,19.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800001748,9 Crystal,Keyland developers,400077,"('19.075834000000000','72.907119000000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,2571.43,356.36,8496.9,02/01/2023,,,61.0,0.0,0.0,1.0,3.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003335,SHREE SHAMBHAV DARSHAN,SWASTIK ENTERPRISES,400086,,On-Going Project,06/30/2018,12/30/2021,,Residential,2288.4,319.75,3274.0,03/25/2021,,,98.0,58.0,0.0,1.0,0.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800011399,Lotus Prestige,Essen Builders and Developers,400067,"('19.214489000000000','72.849769000000000')",On-Going Project,06/30/2017,12/31/2017,,Residential,1689.9,0.0,4524.69,06/08/2019,,,35.0,29.0,0.0,1.0,0.0,22.0,1.0,0.0,85.0,0.0,0.0,0.0
Mumbai Suburban,P51800003675,Prem Belaire,M/s Aryan Infra,400089,"('19.069358000000000','72.895692000000000')",On-Going Project,03/31/2018,02/02/2019,03/31/2024,Residential,2063.12,0.0,8535.8,12/29/2023,1.0,,89.0,86.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800007485,Saffron Residency Phase -1,AYODHYA CONSTRUCTION CO,400024,"('19.058861000000000','72.885702000000000')",On-Going Project,10/31/2018,12/30/2022,12/30/2023,Residential,6802.5,1012.95,5433.74,12/29/2023,,5.0,287.0,211.0,6.0,4.0,0.0,72.0,4.0,36.0,273.0,0.0,0.0,0.0
Mumbai Suburban,P51800003604,DLH ORNATE,DEV LAND & HOUSING PVT LTD,400052,"('19.071708000000001','72.834103799999994')",On-Going Project,01/31/2017,12/31/2018,,Residential,1096.15,0.0,2192.26,10/17/2023,,1.0,12.0,12.0,1.0,1.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003502,HIMBINDU,Jitendra Shankerlal Brahmbhatt,400104,"('19.164428931415866','72.844402933763150')",On-Going Project,12/31/2018,12/31/2018,05/30/2022,Residential,815.2,0.0,2969.56,10/21/2023,1.0,3.0,29.0,23.0,0.0,1.0,0.0,13.0,1.0,2.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800001249,Sai Leela,Laxmi Associates,400066,"('19.238104063397483','72.861045465576130')",On-Going Project,05/31/2018,12/31/2019,12/30/2022,Residential,1848.3,0.0,3537.71,03/31/2023,6.0,,118.0,82.0,0.0,3.0,0.0,34.0,3.0,13.0,49.0,0.0,0.0,0.0
Mumbai Suburban,P51800003528,SHREY APARTMENT,ADITI CONSTRUCTIONS,400058,"('19.122734600000001','72.830201299999999')",On-Going Project,12/31/2018,12/31/2019,,Residential,784.0,0.0,1348.61,08/01/2020,,,35.0,0.0,0.0,1.0,0.0,18.0,1.0,8.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800001445,Prime Group Project Satyaniwas,NITIN VASUDEV BHANDARKAR,400092,"('19.251001678659378','72.857577260713240')",On-Going Project,12/31/2017,05/31/2019,,Residential,631.0,0.0,1033.83,07/31/2021,,,36.0,26.0,0.0,1.0,0.0,13.0,1.0,4.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006377,Tulsi Elanza,METRO CAPITAL,400071,"('19.061340000000000','72.894890000000000')",New Project,12/31/2019,,12/30/2021,Residential,411.4,0.0,622.71,05/03/2023,,,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800006292,SOHAM REGENCY,LAXMIKANT RAMCHANDRA SAWANT,400092,"('19.228517000000000','72.842804000000000')",On-Going Project,06/30/2017,12/31/2017,,Residential,1024.0,2072.65,2072.65,12/30/2023,,,40.0,32.0,0.0,1.0,0.0,15.0,1.0,18.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007577,RAJAS RESIDENCY,PRAMOD SHRIDHAR MOHITE,400075,"('19.088384000000000','72.915039000000000')",On-Going Project,03/31/2017,12/31/2017,,Residential,463.0,0.0,1604.19,07/06/2019,,,29.0,20.0,0.0,1.0,0.0,15.0,1.0,0.0,16.0,0.0,0.0,0.0
Mumbai Suburban,P51800003582,Sky City Towers A to D,Incline Realty Private Limited,400066,"('19.222064000000000','72.863664000000000')",On-Going Project,12/31/2021,12/30/2023,,Residential,3619.32,0.0,152528.42,12/28/2023,2.0,3.0,1566.0,1462.0,12.0,4.0,32.0,256.0,8.0,0.0,3329.0,0.0,0.0,0.0
Mumbai Suburban,P51800001552,Golden Heights,Gold Coin Builders,400055,"('19.080388500000002','72.846857099999994')",On-Going Project,12/31/2022,12/30/2023,,Residential,528.0,0.0,690.09,08/07/2021,,,12.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800009232,PRITHVI RESIDENCY,PRITHVI BUILD HOMES,400101,"('19.237187700000000','72.844135800000004')",On-Going Project,06/30/2018,12/31/2018,12/31/2019,Residential,3615.0,395.39,3953.93,10/21/2021,,,94.0,94.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800011593,Radius Residency and Anand Bhuvan,RADIUS PROJECT DEVELOPERS LLP,400054,"('19.078242000000000','72.837247000000000')",On-Going Project,12/31/2022,12/30/2023,,Residential,1814.4,315.76,3618.88,11/02/2020,1.0,,25.0,4.0,6.0,2.0,4.0,32.0,0.0,10.0,98.0,0.0,0.0,0.0
Mumbai Suburban,P51800006084,AISHWARYA HEIGHT,AISHWARYA LIGHT CONSTRUCTION COMPANY,400093,"('19.136295000000000','72.861420000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,2624.4,0.0,7873.2,11/27/2019,1.0,2.0,106.0,32.0,0.0,1.0,0.0,15.0,1.0,50.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800002157,Universal Cubical,PAGARANI UNIVERSAL INFRASTRUCTURE PVT. LTD.,400102,"('19.143980000000000','72.848291000000000')",On-Going Project,12/31/2017,12/31/2018,12/31/2019,Residential,10326.09,1204.34,19709.44,02/20/2023,3.0,1.0,604.0,270.0,0.0,2.0,1.0,23.0,1.0,111.0,287.0,0.0,0.0,0.0
Mumbai Suburban,P51800003635,NATASHA ROYALE,NATASHA DEVELOPERS PVT LTD,400075,"('19.088803000000000','72.914538000000000')",On-Going Project,12/31/2017,12/30/2021,11/30/2022,Residential,702.9,0.0,2597.35,09/08/2022,,6.0,55.0,46.0,0.0,1.0,0.0,14.0,1.0,12.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007195,SHUBH CHINTAN,AUM ENTERPRISES,400042,"('19.152045882406560','72.947637607904080')",On-Going Project,12/31/2020,06/30/2022,,Residential,1500.0,225.0,1246.0,07/24/2023,,,59.0,54.0,0.0,1.0,0.0,16.0,1.0,2.0,37.0,0.0,0.0,0.0
Mumbai Suburban,P51800005864,KANDIVALI SATYAM APARTMENT CHS LTD,JINAM K2 REALTORS,400067,"('19.210200000000000','72.836500000000000')",On-Going Project,12/31/2017,12/31/2018,03/30/2023,Residential,476.2,0.0,,10/18/2023,,,31.0,19.0,0.0,1.0,0.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800003583,UNITY COMPLEX,R B SHAH AND CO,400064,"('19.182933000000000','72.836937000000000')",On-Going Project,06/30/2014,12/30/2021,,Residential,6211.57,680.31,19296.54,06/23/2023,,,64.0,62.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800001745,Parmarth Niketan - Redevelopment of Mani Bhuvan,J V Constructions & Developers,400066,"('19.235628090430307','72.859807944015070')",On-Going Project,12/31/2019,12/31/2019,06/30/2023,Residential,805.1,0.0,1410.69,03/15/2022,12.0,,51.0,25.0,0.0,1.0,0.0,14.0,1.0,6.0,18.0,0.0,0.0,0.0
Mumbai Suburban,P51800003626,Nutan Dream,NOOTAN ASSOCIATES LLP,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,12/31/2020,12/30/2023,12/29/2024,Residential,2006.4,300.95,3013.18,12/01/2023,1.0,1.0,36.0,3.0,0.0,1.0,2.0,21.0,1.0,0.0,159.0,0.0,0.0,0.0
Mumbai Suburban,P51800003226,DN Nagar Panchavati Co-operative Housing Society Limited- Gokul Panchavati,Surya-Landmark Developers Private Limited,400053,"('19.112921000000000','72.838632000000000')",On-Going Project,12/31/2015,12/31/2019,12/30/2021,Residential,694.59,0.0,1741.67,01/20/2022,,2.0,20.0,18.0,0.0,1.0,0.0,17.0,1.0,0.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800011781,WINDSOR,THE WINDSOR,400050,"('19.055169500000002','72.829951800000003')",On-Going Project,01/31/2019,12/30/2020,,Residential,846.2,0.0,1511.32,09/25/2020,,,16.0,4.0,1.0,1.0,0.0,7.0,1.0,0.0,29.0,0.0,0.0,0.0
Mumbai Suburban,P51800003581,SHIV AARADHANA,BRIGHTMEN BUILDSPACES LLP,400066,"('19.231344799999999','72.863529900000003')",On-Going Project,12/31/2020,12/30/2023,,Residential,829.6,0.0,827.88,12/30/2023,,,45.0,36.0,1.0,1.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800012464,Nityanand Nagar Vibhag IV Cooperative Housing Society Limited,BAJAJ INTERNATIONAL REALTY PRIVATE LIMITED,400069,"('19.117200000000000','72.849400000000000')",On-Going Project,12/31/2018,06/30/2021,12/31/2023,Residential,8362.0,1737.82,27869.93,11/04/2023,,2.0,308.0,280.0,8.0,4.0,0.0,58.0,4.0,17.0,349.0,0.0,0.0,0.0
Mumbai Suburban,P51800002656,Enigma Towers A and B,Oberoi Constructions Limited,400080,"('19.173517665701066','72.940327900000060')",On-Going Project,03/31/2021,12/30/2022,12/30/2023,Residential,2634.16,0.0,127447.89,10/20/2023,,8.0,693.0,432.0,5.0,2.0,17.0,136.0,4.0,0.0,1730.0,0.0,0.0,0.0
Mumbai Suburban,P51800006823,SWAROOP HARMONY,Satyam Developers,400055,"('19.080156000000000','72.851004000000000')",On-Going Project,12/31/2017,06/30/2021,03/31/2024,Residential,897.0,0.0,2631.66,12/31/2022,,2.0,37.0,32.0,0.0,1.0,0.0,14.0,1.0,0.0,15.0,0.0,0.0,0.0
Mumbai Suburban,P51800004355,Building No 3 Wing A Epsilon,SD Corporation Private Limited,400101,"('19.214557000000000','72.872013000000000')",On-Going Project,12/31/2020,03/30/2022,,Residential,3483.0,0.0,27768.97,06/05/2023,1.0,3.0,232.0,232.0,1.0,1.0,6.0,44.0,1.0,0.0,302.0,0.0,0.0,0.0
Mumbai Suburban,P51800009020,Sethia Grandeur,K MANIAR,400051,"('19.070667000000000','72.848421000000000')",On-Going Project,12/31/2019,12/30/2020,06/30/2022,Residential,895.52,46.06,5789.33,10/10/2023,,4.0,99.0,90.0,1.0,1.0,0.0,21.0,0.0,0.0,82.0,0.0,0.0,0.0
Mumbai Suburban,P51800011780,Odhav Baug,S. K. CONSTRUCTION,400084,"('19.097571100000000','72.903237000000004')",On-Going Project,03/31/2018,09/30/2018,,Residential,651.9,0.0,1697.2,02/07/2020,,,26.0,26.0,0.0,1.0,0.0,9.0,1.0,10.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800009013,SAMARTH GARDEN WINGS F AND G,S.A.Developers,400078,"('19.156894000000000','72.940600000000000')",On-Going Project,03/31/2013,12/31/2017,11/30/2021,Residential,13708.1,3310.0,13518.22,09/03/2021,1.0,2.0,220.0,220.0,0.0,1.0,0.0,23.0,1.0,0.0,146.0,0.0,0.0,0.0
Mumbai Suburban,P51800001315,Park Royale  AB Wing,SHIVRANJANI PROPERTIES LLP,400059,"('19.122316000000000','72.885736000000000')",On-Going Project,09/30/2017,12/31/2019,,Residential,1003.17,0.0,9368.64,08/10/2021,2.0,,122.0,54.0,6.0,2.0,2.0,36.0,2.0,0.0,95.0,0.0,0.0,0.0
Mumbai Suburban,P51800006141,Eternia Towers A to D,Oberoi Constructions Limited,400080,"('19.171254037374673','72.939590292520960')",On-Going Project,03/31/2021,12/30/2022,12/30/2023,Residential,3367.08,0.0,140756.42,10/25/2023,,1.0,1334.0,750.0,8.0,4.0,36.0,264.0,8.0,0.0,3335.0,0.0,0.0,0.0
Mumbai Suburban,P51800008159,Rudra Paradise,R-Stone Design and Build Private Limited,400055,"('19.080388500000002','72.846857099999994')",New Project,01/31/2021,,12/31/2024,Residential,803.4,0.0,2032.12,12/29/2023,,,45.0,15.0,2.0,1.0,0.0,14.0,0.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800005494,MANEK TERRACE CHS LTD,K T GROUP,400092,"('19.224380000000000','72.846948000000000')",On-Going Project,02/28/2017,12/31/2018,10/30/2020,Residential,747.0,0.0,969.57,08/11/2021,,22.0,41.0,41.0,0.0,2.0,0.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800001772,Redevelopment of Juhu Shantivan CHSL,Shree Mahavir Properties,400049,"('19.112390000000000','72.834341000000000')",On-Going Project,03/31/2019,03/31/2019,09/30/2020,Residential,878.22,0.0,4683.0,07/13/2020,,,43.0,29.0,2.0,1.0,0.0,16.0,1.0,3.0,60.0,0.0,0.0,0.0
Mumbai Suburban,P51800005021,EKTA TRINITY,EKTA HOUSING PRIVATE LIMITED,400054,"('19.077954000000000','72.839861000000000')",On-Going Project,12/31/2021,12/30/2022,,Residential,2785.1,402.51,3246.35,09/06/2023,,,58.0,57.0,0.0,3.0,0.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800002093,SAGAR APARTMENT,VIKAS NARAYAN RAIKAR,400071,"('19.080507000000000','72.882320000000000')",On-Going Project,09/12/2018,03/20/2019,12/21/2020,Residential,829.7,0.0,1659.4,06/28/2021,,,33.0,31.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004862,"WING E,BUILDING NO 3 , LOKPRIYA CHS",SUDHIR RAMCHANDRA KADAM,400042,"('19.133816800000002','72.938396400000002')",On-Going Project,07/31/2020,01/31/2021,,Residential,1325.94,0.0,290.0,08/03/2019,,,28.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800005027,PANOM PARK PHASE 1 WING A B C AND C EXTENSION,PANOM DEVELOPERS LLP,400069,"('19.111487000000000','72.847690000000000')",On-Going Project,12/31/2018,12/31/2019,,Residential,2593.05,204.93,5672.17,07/22/2021,1.0,,55.0,53.0,2.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800001916,CHEMBUR HEIGHTS II,KUKREJA CONSTRUCTION CO,400071,"('19.049934000000000','72.891002000000000')",On-Going Project,03/31/2018,06/30/2019,12/29/2021,Residential,18034.7,5228.34,40625.39,01/23/2023,,,342.0,10.0,0.0,1.0,1.0,20.0,1.0,38.0,413.0,0.0,0.0,0.0
Mumbai Suburban,P51800011193,A-2,Parikh Enterprise,400053,"('19.113645000000002','72.869733900000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,2214.0,861.0,5514.64,11/21/2023,,,41.0,0.0,1.0,1.0,2.0,20.0,1.0,0.0,85.0,0.0,0.0,0.0
Mumbai Suburban,P51800008716,Kalpavruksh Heights,Raj Arcades Homes Pvt Ltd,400067,"('19.194330000000000','72.843400000000000')",On-Going Project,12/31/2019,06/30/2021,12/30/2022,Residential,3160.18,173.24,19437.0,10/10/2023,13.0,4.0,359.0,359.0,0.0,1.0,0.0,24.0,1.0,0.0,159.0,0.0,0.0,0.0
Mumbai Suburban,P51800001784,Building No 3 Wing B Astron,SD Corporation Private Limited,400101,,On-Going Project,09/30/2021,12/30/2022,06/30/2023,Residential,3483.0,0.0,28205.46,10/09/2023,1.0,6.0,,,1.0,1.0,6.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012457,117 RESIDENCY,V3 PARTNERS,400071,"('19.050621000000000','72.887688000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,445.0,0.0,686.68,12/03/2020,,,21.0,14.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800008942,SHRADDHA AVENUE,ANIL MEGHARAJ WADHARE,400062,"('19.159339599999999','72.842685799999998')",On-Going Project,07/31/2022,07/31/2023,,Residential,1857.13,416.24,5831.04,01/31/2020,,,30.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002149,Ashford Royale Tower D,Ashford Infotech Private Limited,400078,"('19.158279000000000','72.945456000000000')",On-Going Project,03/31/2019,12/31/2019,,Residential,5602.09,2100.78,14182.47,07/15/2021,,,96.0,89.0,0.0,1.0,2.0,34.0,1.0,26.0,203.0,0.0,0.0,0.0
Mumbai Suburban,P51800003093,Ashford Royale Tower A,Ashford Infotech Private Limited,400078,"('19.158247000000000','72.945459000000000')",On-Going Project,12/31/2017,12/30/2023,,Residential,8123.02,2100.78,16755.75,09/30/2022,,4.0,125.0,123.0,0.0,1.0,2.0,38.0,1.0,38.0,270.0,0.0,0.0,0.0
Mumbai Suburban,P51900006748,Gagan Vihar Co-operative Housing Society Limited,Mishal Construction Private Limited,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,12/31/2018,12/31/2019,12/30/2021,Residential,1104.2,167.01,1993.34,05/10/2021,,3.0,41.0,35.0,0.0,1.0,0.0,13.0,1.0,0.0,48.0,0.0,0.0,0.0
Mumbai Suburban,P51800003531,Raj Nirman,FERRO BUILD,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,02/28/2018,06/28/2018,,Residential,465.2,0.0,1229.35,01/11/2019,,,12.0,5.0,0.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006707,OM SHUBH LABH,BALI REALTY LLP,400104,"('19.161331000000001','72.846819999999994')",On-Going Project,03/31/2018,06/30/2018,,Residential,540.8,0.0,1460.06,06/20/2020,,,9.0,7.0,0.0,1.0,0.0,7.0,1.0,2.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800003830,MOONGIPA LANDMARK,MOONGIPA REALTY PRIVATE LIMITED,400053,"('19.124856999999999','72.831770000000006')",On-Going Project,10/31/2018,12/30/2023,,Residential,855.55,0.0,2121.87,10/05/2023,,,94.0,75.0,0.0,1.0,0.0,16.0,1.0,0.0,44.0,0.0,0.0,0.0
Mumbai Suburban,P51800004260,JYOTI,V R ASSOCIATES,400054,"('19.082011600000001','72.834469100000007')",On-Going Project,03/31/2018,03/31/2018,,Residential,802.7,0.0,2167.29,04/02/2022,,,21.0,17.0,0.0,1.0,0.0,12.0,1.0,0.0,43.0,0.0,0.0,0.0
Mumbai Suburban,P51800001420,ROMELL SHRADDHA,SHRADDHA SHIVSHAKTI DEVELOPERS,400103,"('19.246389000000001','72.851726999999997')",On-Going Project,12/31/2016,12/31/2018,,Residential,1314.1,0.0,3774.49,01/10/2019,1.0,,50.0,28.0,0.0,1.0,0.0,11.0,1.0,3.0,56.0,0.0,0.0,0.0
Mumbai Suburban,P51800004580,SAFALYA,VIJAY  MALLYA,400058,"('19.128084000000001','72.839566000000005')",On-Going Project,06/16/2018,03/31/2019,09/30/2022,Residential,743.3,0.0,1063.46,05/29/2023,,2.0,37.0,30.0,0.0,1.0,0.0,9.0,1.0,0.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800002084,SHEETAL VAIBHAV KUTIR,D.G.LAND DEVELOPERS PVT LTD,400097,"('19.185375000000001','72.850393999999994')",On-Going Project,07/01/2022,07/01/2023,,Residential,842.1,0.0,1977.34,02/11/2023,,,38.0,13.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012507,KILBIL RATAN,R P COMBINES,400080,"('19.177685000000000','72.955314999999999')",On-Going Project,12/31/2020,12/30/2021,,Residential,777.0,0.0,2095.41,01/22/2022,,,35.0,19.0,0.0,1.0,0.0,10.0,1.0,8.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800007747,DHARMANATH KRUPA,BALI LANDMARKS LLP,400104,"('19.161065000000001','72.847969000000006')",On-Going Project,06/30/2018,12/31/2018,,Residential,1011.0,0.0,2728.68,06/20/2020,,,7.0,3.0,0.0,1.0,0.0,7.0,1.0,10.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800007074,SHREE OMKAR,Gurumauli Developers,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,09/06/2014,06/30/2021,12/31/2023,Residential,1014.05,0.0,2883.21,12/29/2023,,3.0,22.0,17.0,0.0,1.0,0.0,15.0,1.0,22.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800008921,S N sahayog CHSL,umang construction co,400104,"('19.163044500000002','72.839299499999996')",On-Going Project,03/31/2018,03/30/2022,10/15/2024,Residential,1005.02,0.0,3902.9,11/28/2023,,,100.0,83.0,0.0,1.0,1.0,18.0,1.0,0.0,33.0,0.0,0.0,0.0
Mumbai Suburban,P51800008302,JAI SAVITRI CHS LTD,A&A ARISTOCRAT REALTY PRIVATE LIMITED,400077,"('19.077860999999999','72.910570000000007')",On-Going Project,03/31/2019,09/30/2019,01/01/2023,Residential,1474.6,221.36,1591.0,10/18/2023,,,50.0,43.0,0.0,1.0,1.0,12.0,1.0,17.0,49.0,0.0,0.0,0.0
